explicit,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature,release_date,artist,year,month,year_2
FALSE,7FC9Lng8iXU081lbigu8m8,Heartbeat Song,67,0.49,0.798,F#/Gb,-3.66,Major,0.0489,0.0137,0,0.0627,0.479,149.109,198733,4,2/27/2015,Kelly Clarkson,2015,2,2015
FALSE,6nHqns54LRqDNjeqKDF3v8,Glad You Came,0,0.562,0.857,G,-3.926,Minor,0.0801,0.0383,0,0.11,0.539,126.883,197936,4,1/1/2011,The Wanted,2011,1,2011
FALSE,6nM9Sr6MPcfpqwQTD7PZGi,Wrapped Up (feat. Travie McCoy),0,0.787,0.848,C#/Db,-4.696,Major,0.0549,0.0915,0,0.15,0.947,121.989,185640,4,11/21/2014,Olly Murs,2014,11,2014
FALSE,1OOtq8tRnDM8kG2gqUPjAj,Beat It,79,0.779,0.867,Eb,-3.704,Minor,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,258040,4,11/30/1982,Michael Jackson,1982,11,1982
FALSE,0dIOvducp7ujHTqj66cQ3X,Amnesia,68,0.594,0.497,D,-5.26,Major,0.0303,0.0343,0,0.162,0.101,101.668,237248,4,6/27/2014,5 Seconds of Summer,2014,6,2014
FALSE,23WHTR4EN7QUx1oqa2z0zh,We Own It (Fast & Furious),0,0.548,0.903,C#/Db,-4.562,Minor,0.409,0.0516,0,0.0529,0.552,172.042,227907,4,1/1/2013,2 Chainz,2013,1,2013
FALSE,4VqPOruhp5EdPBeR92t6lQ,Uprising,76,0.602,0.905,D,-4.046,Major,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,9/10/2009,Muse,2009,9,2009
FALSE,09TcIuH1ZO7i4vicWKoaN2,Papaoutai,0,0.733,0.818,Bb,-7.222,Minor,0.0859,0.0241,0,0.0636,0.253,116.019,232147,4,1/1/2013,Stromae,2013,1,2013
TRUE,10WswZVDTu9dkEzChThMLV,Berzerk,44,0.739,0.872,B,-4.059,Minor,0.333,0.0217,0,0.26,0.684,95.084,238746,4,11/5/2013,Eminem,2013,11,2013
FALSE,4MrwJDlbxpRCdbZWznfbyx,Sweet Disposition,0,0.545,0.815,D,-6.871,Major,0.0437,0.0803,0.193,0.116,0.284,129.126,234360,4,8/9/2009,The Temper Trap,2009,8,2009
FALSE,5vGEdM7LvbgMypJkILhQ4p,Dog Days Are Over,0,0.494,0.831,G,-5.151,Major,0.0996,0.0363,0.00345,0.119,0.271,150.248,252819,4,1/1/2010,Florence + The Machine,2010,1,2010
FALSE,0MKGH8UMfCnq5w7nG06oM5,Come As You Are,78,0.5,0.824,E,-5.846,Minor,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,9/26/1991,Nirvana,1991,9,1991
FALSE,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),79,0.427,0.9,B,-3.674,Major,0.0499,0.116,1.75E-05,0.119,0.599,104.655,334667,4,5/9/2006,Red Hot Chili Peppers,2006,5,2006
FALSE,64BbK9SFKH2jk86U3dGj2P,Otherside,79,0.458,0.795,C,-3.265,Major,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4,6/8/1999,Red Hot Chili Peppers,1999,6,1999
FALSE,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,78,0.413,0.881,B,-5.541,Minor,0.0367,5.99E-05,0.000308,0.0805,0.364,158.066,250547,4,5/20/1997,Foo Fighters,1997,5,1997
FALSE,7x8dCjCr0x6x2lXKujYD34,The Pretender,77,0.433,0.959,A,-4.04,Major,0.0431,0.000917,0,0.028,0.365,172.984,269373,4,9/25/2007,Foo Fighters,2007,9,2007
FALSE,0BCPKOYdS2jbQ8iyB56Zns,Clocks,77,0.577,0.749,F,-7.215,Minor,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,8/8/2002,Coldplay,2002,8,2002
FALSE,2v8X6L6j0kbUPXDZwtXvXU,Why'd You Only Call Me When You're High?,0,0.691,0.631,D,-6.478,Major,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,161124,4,9/9/2013,Arctic Monkeys,2013,9,2013
FALSE,2LlvrdnLa3XbB1b4jYuCnl,R U Mine?,0,0.288,0.758,F#/Gb,-5.692,Minor,0.0371,0.00616,0,0.303,0.619,97.094,201726,4,9/9/2013,Arctic Monkeys,2013,9,2013
TRUE,6b2oQwSGFkzsMtQruIWm2p,Creep,35,0.515,0.43,G,-9.935,Major,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,4,2/22/1993,Radiohead,1993,2,1993
FALSE,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,79,0.446,0.764,Bb,-5.042,Major,0.033,0.00135,0,0.099,0.543,172.094,223840,4,9/11/2001,Nickelback,2001,9,2001
TRUE,7wwifjNAb172PtDpKK3CoR,V. 3005,2,0.472,0.457,F#/Gb,-7.23,Minor,0.336,0.13,0,0.0975,0.643,165.969,234215,4,1/1/2013,Childish Gambino,2013,1,2013
FALSE,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),76,0.562,0.939,C,-4.282,Major,0.0475,0.046,0,0.112,0.684,116.044,221947,4,10/24/2011,Kelly Clarkson,2011,10,2011
FALSE,0XXLwO7YHHTAK3OJkWQ37b,Sorry - Latino Remix,0,0.593,0.748,C,-3.784,Minor,0.0461,0.151,0,0.301,0.468,100.007,219987,4,11/6/2015,Justin Bieber,2015,11,2015
FALSE,4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,0,0.579,0.871,C,-3.385,Minor,0.109,0.0679,0,0.353,0.601,139.841,229467,4,1/1/2012,Justin Bieber,2012,1,2012
FALSE,3LTMnFa0hhwisyq6ILahyj,Sultans Of Swing,1,0.731,0.797,F,-9.992,Major,0.0309,0.0771,0.0248,0.334,0.933,148.192,348624,4,10/7/1978,Dire Straits,1978,10,1978
FALSE,5cbpoIu3YjoOwbBDGUEp3P,Car Radio,73,0.766,0.519,A,-7.355,Minor,0.0366,0.098,0,0.0855,0.612,129.972,267720,4,1/8/2013,Twenty One Pilots,2013,1,2013
FALSE,3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,76,0.655,0.632,D,-4.802,Major,0.0489,0.0189,0,0.0722,0.447,120.113,188493,4,5/15/2015,Twenty One Pilots,2015,5,2015
FALSE,2Vhd5uZB4brKHmM0MNxkZo,Raging (feat. Kodaline),61,0.55,0.689,Eb,-7.76,Minor,0.094,0.0498,0,0.207,0.408,99.904,224487,4,5/13/2016,Kygo,2016,5,2016
TRUE,1PTqbs9FV8hSJCS7OOF5OC,Do It Again,0,0.713,0.552,Ab,-6.526,Major,0.0499,0.0298,0,0.0879,0.424,95.961,207746,4,5/4/2015,Pia Mia,2015,5,2015
FALSE,6r7FXNO57mlZCBY6PXcZZT,Five Hours,64,0.88,0.821,F,-2.545,Minor,0.118,0.0197,0.661,0.234,0.575,127.907,326888,4,10/14/2014,Deorro,2014,10,2014
FALSE,6e40mgJiCid5HRAGrbpGA6,I Want It That Way,76,0.689,0.702,F#/Gb,-5.642,Minor,0.0261,0.216,0,0.159,0.484,99.031,213600,4,10/23/2001,Backstreet Boys,2001,10,2001
TRUE,4QdovcM8j50QPlyR7tH4xe,You & Me,0,0.693,0.65,C#/Db,-8.376,Major,0.192,0.0398,0,0.186,0.663,85.026,218480,4,8/5/2016,Marc E. Bassy,2016,8,2016
TRUE,31ZaSoek4y74F6HPhXylr8,Big Rings,0,0.769,0.676,Ab,-6.48,Minor,0.277,0.00179,0,0.251,0.304,131.938,217707,4,9/20/2015,Drake,2015,9,2015
TRUE,6LxSe8YmdPxy095Ux6znaQ,Headlines,73,0.636,0.566,F#/Gb,-7.16,Minor,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4,11/15/2011,Drake,2011,11,2011
TRUE,2ZRJRe82aZaVhOKKlbJr4v,Summer Sixteen,51,0.595,0.46,C#/Db,-7.607,Major,0.396,0.00354,2.76E-05,0.147,0.0542,144.988,202451,4,1/31/2016,Drake,2016,1,2016
TRUE,4rujbg8RNFitwtkv1qEq4K,Back To Back,0,0.893,0.48,C#/Db,-3.728,Minor,0.356,0.00854,0,0.116,0.382,86.976,170638,4,7/31/2015,Drake,2015,7,2015
TRUE,6MreoQf8oixWI2xRcw3Fv1,Mirror,70,0.328,0.622,F,-7.291,Minor,0.0866,0.858,0,0.104,0.401,74.267,228093,4,1/1/2011,Lil Wayne,2011,1,2011
FALSE,5yVIlYEHZxQVLyInCdldoS,Impossible,79,0.376,0.695,C,-4.782,Minor,0.0933,0.135,0,0.11,0.302,169.533,209440,4,11/4/2013,James Arthur,2013,11,2013
TRUE,27PmKcvsjXp7G1IQgLUkYY,My Nigga,0,0.681,0.462,Bb,-6.869,Minor,0.194,0.0968,0,0.22,0.751,171.127,235600,4,1/1/2014,YG,2014,1,2014
FALSE,3twNvmDtFQtAd5gMKedhLD,Somebody Told Me,62,0.502,0.972,Bb,-3.96,Minor,0.0793,6.78E-05,0.000702,0.0627,0.729,138.019,197280,4,6/15/2004,The Killers,2004,6,2004
FALSE,05lBuZWQ2OhQuzoCSIkvUF,Holocene,22,0.379,0.306,C#/Db,-14.446,Major,0.0305,0.942,0.323,0.123,0.157,147.902,336613,4,5/21/2011,Bon Iver,2011,5,2011
FALSE,7kSLdGdXLey7pzLsWpdg1h,Little Things,5,0.707,0.222,G,-11.716,Major,0.0329,0.788,0,0.205,0.556,110.095,219640,4,11/9/2012,One Direction,2012,11,2012
TRUE,6Sm2YzLtL8FcyTMONOkiFw,Feeling Myself,0,0.69,0.699,D,-5.612,Major,0.184,0.425,0.0109,0.399,0.465,139.83,237840,4,12/12/2014,Nicki Minaj,2014,12,2014
FALSE,7xkQdy0cy5ymoWT7nedvLz,Whatcha Say,73,0.615,0.711,B,-5.507,Major,0.0779,0.0444,0,0.145,0.711,144.036,221253,4,2/26/2010,Jason Derulo,2010,2,2010
FALSE,7KPr0YxECy4Q1k2F17Sa0Q,Memories (feat. Kid Cudi),71,0.546,0.898,Ab,-3.938,Major,0.232,0.00158,6.43E-06,0.229,0.466,130.002,210840,4,2/12/2010,David Guetta,2010,2,2010
FALSE,3Os3kiJXzDyXTj7K0Y0NWb,"Sit Still, Look Pretty",0,0.846,0.734,D,-3.601,Major,0.105,0.284,8.27E-05,0.425,0.719,91.001,207761,4,11/27/2015,Daya,2015,11,2015
TRUE,5LWVXN39UpNyhkYnBvDfyq,Cool Girl,0,0.674,0.71,A,-7.042,Minor,0.111,0.343,6.71E-06,0.129,0.234,101.983,197816,4,8/4/2016,Tove Lo,2016,8,2016
FALSE,2x3gEFCprhv2ykmXSjs9iC,Drops of Jupiter,0,0.468,0.64,C,-5.862,Major,0.0275,0.154,0,0.154,0.499,79.297,259933,4,3/27/2001,Train,2001,3,2001
FALSE,4kAJawkLZj4Q7N5521ofP6,With Or Without You - Remastered,0,0.538,0.432,D,-11.882,Major,0.0295,0.000185,0.309,0.139,0.116,110.181,295520,4,3/10/1987,U2,1987,3,1987
FALSE,0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",6,0.39,0.649,D,-5.163,Major,0.0345,0.172,0,0.216,0.144,121.16,299760,4,8/18/1998,Aerosmith,1998,8,1998
FALSE,3v7Hpshu7Lppgw8kSsy5ly,Livin' On A Prayer,0,0.534,0.891,C,-3.768,Major,0.0337,0.0738,0.000249,0.242,0.793,122.521,249293,4,1/1/1986,Bon Jovi,1986,1,1986
FALSE,0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,78,0.447,0.954,Ab,-8.069,Major,0.0751,0.0235,0.403,0.298,0.331,123.453,272027,4,7/21/1987,Guns N' Roses,1987,7,1987
FALSE,3YBZIN3rekqsKxbJc9FZko,Paradise City,78,0.273,0.952,B,-8.762,Major,0.0843,0.0169,0.0111,0.142,0.472,100.271,405640,4,7/21/1987,Guns N' Roses,1987,7,1987
FALSE,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,82,0.454,0.91,F#/Gb,-7.766,Major,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520,4,7/21/1987,Guns N' Roses,1987,7,1987
TRUE,0OwX5aROoW1Iip8FV51Efg,Alarm,63,0.756,0.589,C,-5.093,Major,0.232,0.0812,0,0.176,0.811,146.928,205593,4,5/20/2016,Anne-Marie,2016,5,2016
FALSE,6zoG4qagYh0UGIYwWOpE1z,"Honey, I'm Good",2,0.755,0.802,A,-6.418,Major,0.0551,0.036,0,0.336,0.588,122.026,199253,4,10/9/2015,Andy Grammer,2015,10,2015
FALSE,0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,72,0.589,0.227,D,-16.67,Major,0.0498,0.64,0.00469,0.0248,0.182,74.993,280853,4,9/9/2011,Ed Sheeran,2011,9,2011
FALSE,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),84,0.646,0.795,A,-3.293,Major,0.0976,0.0319,0,0.267,0.796,89.99,210960,4,11/11/2011,Gym Class Heroes,2011,11,2011
FALSE,5zF2zGPkL6Ipsn9AfAK6RP,This Love,24,0.714,0.868,F,-4.596,Minor,0.0363,0.0551,0,0.0987,0.78,95.05,206200,4,6/25/2002,Maroon 5,2002,6,2002
TRUE,2HJQcyUpmUuvzS5vBAICIc,Working For It,63,0.776,0.715,F,-6.587,Minor,0.0505,0.0971,0.0131,0.247,0.502,99.951,231813,4,7/29/2016,ZHU,2016,7,2016
TRUE,6wb6zxkNTBtcYVkXcvNyJp,No Type,0,0.885,0.479,F#/Gb,-7.81,Major,0.149,0.0138,3.18E-06,0.0925,0.237,125.077,200080,4,1/6/2015,Rae Sremmurd,2015,1,2015
TRUE,76v0OHTbZGeOZYmaLtEDhQ,This Could Be Us,0,0.728,0.694,C,-5.07,Minor,0.161,0.281,0,0.118,0.74,143.078,206307,4,1/6/2015,Rae Sremmurd,2015,1,2015
TRUE,5MGNXZUqLX8HCsAplTjzxw,Come Get Her,0,0.692,0.567,D,-6.205,Major,0.161,0.189,0,0.0725,0.106,185.08,212947,4,1/6/2015,Rae Sremmurd,2015,1,2015
TRUE,4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),57,0.77,0.664,C,-5.604,Major,0.211,0.215,0.000118,0.105,0.472,140.163,321987,4,12/15/2014,ILOVEMAKONNEN,2014,12,2014
TRUE,2LLFl56eIFGFlnrplUC26f,"Flex (Ooh, Ooh, Ooh)",54,0.728,0.62,D,-7.533,Major,0.0434,0.038,0,0.342,0.885,81.998,176675,4,6/2/2015,Rich Homie Quan,2015,6,2015
FALSE,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,78,0.851,0.806,E,-4.62,Major,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200,4,1/1/2008,Lady Gaga,2008,1,2008
FALSE,07dYGGSrzPeg6a3KZjWX65,Boyfriend,0,0.719,0.535,Bb,-6.069,Minor,0.0641,0.0314,0.0017,0.141,0.276,96.982,171333,4,1/1/2012,Justin Bieber,2012,1,2012
FALSE,3jHCXrZNz8fQEEf4BpWCAj,Purpose,0,0.481,0.285,C,-10.848,Major,0.0424,0.9,0,0.123,0.316,130.029,210160,4,11/13/2015,Justin Bieber,2015,11,2015
FALSE,1tjY4H0X706ZH03SXa1DFh,Where Have You Been,0,0.719,0.847,C,-6.34,Minor,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,4,7/18/2012,Rihanna,2012,7,2012
FALSE,0C4ejWmOTMv8vuYj85mf8m,S&M,75,0.767,0.682,C#/Db,-5.02,Major,0.042,0.0113,0.00016,0.104,0.833,127.975,243533,4,11/16/2010,Rihanna,2010,11,2010
TRUE,5ngydCLbzCEdtu8SEOXhPU,All Me,62,0.668,0.515,C#/Db,-6.977,Major,0.402,0.0703,0,0.223,0.425,122.014,271573,4,1/1/2013,Drake,2013,1,2013
FALSE,0OW1M1qshZQ6x4KRqingyz,Alive,51,0.508,0.762,F#/Gb,-4.217,Minor,0.0489,0.254,0.000122,0.108,0.444,99.963,263520,4,2/18/2016,Sia,2016,2,2016
FALSE,4nA0biSjtvOL41Hd9MBXqR,Ain't My Fault,0,0.576,0.782,F#/Gb,-4.825,Minor,0.0296,0.00778,0,0.285,0.355,141.153,224031,4,2016,Zara Larsson,1905,7,2016
FALSE,3DQisSEr1TLp9H0BEeKiQS,Uncover,66,0.556,0.529,D,-4.464,Major,0.025,0.4,0,0.268,0.308,89.887,213543,4,2012,Zara Larsson,1905,7,2012
FALSE,4dDZyGxClFiOBUjcpxhXWg,Hurt,0,0.544,0.378,A,-8.607,Minor,0.0264,0.719,0.00035,0.105,0.149,91.078,216533,4,2003,Johnny Cash,1905,6,2003
FALSE,5TvFfDlVoUWZvfqrhTJzD7,One,65,0.464,0.321,D,-11.12,Major,0.0418,0.877,0,0.0789,0.306,93.528,252760,4,6/21/2014,Ed Sheeran,2014,6,2014
FALSE,300RfAPZ57B0y6YYj9n6DN,Superstition - Single Version,0,0.642,0.735,Ab,-8.866,Major,0.0806,0.0172,0.000733,0.0391,0.864,99.682,244827,4,1/1/2007,Stevie Wonder,2007,1,2007
FALSE,7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,65,0.595,0.723,G,-8.256,Major,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,1,9/8/2014,Vance Joy,2014,9,2014
FALSE,0VffaI2jwQknRrxpECYHsF,Greyhound,65,0.723,0.806,C,-4.989,Major,0.0521,0.00666,0.876,0.276,0.539,124.976,410097,4,1/1/2012,Swedish House Mafia,2012,1,2012
FALSE,64yrDBpcdwEdNY9loyEGbX,21 Guns,76,0.268,0.742,F,-4.939,Major,0.0355,0.0518,0,0.626,0.416,159.779,321093,4,5/15/2009,Green Day,2009,5,2009
TRUE,7grpBK2VaYTB15QsYFCNhj,Father Stretch My Hands Pt. 1,0,0.717,0.568,G,-4.404,Major,0.0807,0.138,0,0.58,0.362,113.17,135920,4,6/10/2016,Kanye West,2016,6,2016
FALSE,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,81,0.319,0.739,C,-5.74,Major,0.272,0.0285,0,0.111,0.449,194.169,230227,4,3/11/2016,Alessia Cara,2016,3,2016
FALSE,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,82,0.559,0.868,F,-5.276,Major,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4,11/10/1978,Queen,1978,11,1978
FALSE,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,83,0.933,0.528,F,-6.472,Minor,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,6/27/1980,Queen,1980,6,1980
FALSE,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,81,0.671,0.712,D,-7.815,Major,0.0476,0.429,0,0.103,0.462,113.805,248440,4,5/3/1982,Queen,1982,5,1982
FALSE,4ux0hxiDcqtje3XAKK7TVx,Cruise,44,0.474,0.945,Bb,-3.368,Major,0.0351,0.0208,0,0.0816,0.894,147.975,209493,4,1/1/2013,Florida Georgia Line,2013,1,2013
TRUE,3JvKfv6T31zO0ini8iNItO,Another Love,84,0.445,0.537,E,-8.532,Minor,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,4,6/24/2013,Tom Odell,2013,6,2013
FALSE,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,75,0.569,0.83,A,-4.106,Minor,0.14,0.0807,0,0.114,0.609,170.094,186635,4,9/27/2005,Panic! At The Disco,2005,9,2005
FALSE,2rizacJSyD9S1IQUxUxnsK,All We Know,69,0.662,0.586,C,-8.821,Major,0.0307,0.097,0.00272,0.115,0.296,90,194080,4,9/29/2016,The Chainsmokers,2016,9,2016
FALSE,43it4kot08akLzFIEMhXNN,La Bicicleta,0,0.746,0.961,C,-2.243,Major,0.13,0.206,1.84E-06,0.329,0.951,179.984,227457,4,5/27/2016,Carlos Vives,2016,5,2016
FALSE,0KS8IY5kiBOOnkR5OJKv7K,Heart Attack,0,0.503,0.785,Ab,-4.756,Major,0.0971,0.0817,0,0.25,0.508,173.962,210840,4,1/1/2013,Demi Lovato,2013,1,2013
FALSE,5i7fZq3chLyCHo3VeB6goD,First of the Year (Equinox),66,0.429,0.948,F,-3.657,Minor,0.227,0.00711,0.0148,0.0812,0.55,115.785,261517,3,6/7/2011,Skrillex,2011,6,2011
TRUE,4Kz4RdRCceaA9VgTqBhBfa,The Motto,73,0.766,0.442,C#/Db,-8.558,Major,0.356,0.000107,6.12E-05,0.111,0.39,201.8,181573,4,11/15/2011,Drake,2011,11,2011
FALSE,7J4dpx4Ji2cJO6xEMmrXIE,Faded - Original Mix,0,0.862,0.474,A,-7.194,Minor,0.0488,0.00837,0.117,0.123,0.59,124.965,223485,4,12/19/2014,ZHU,2014,12,2014
FALSE,3EVwqtxoYiJmUd1Ennr10W,6:00 AM,0,0.754,0.743,F,-5.049,Minor,0.0918,0.144,0,0.275,0.74,176.015,243227,4,1/1/2013,J Balvin,2013,1,2013
FALSE,3toP91RkMRQw7M0bScJ4F9,Ay Vamos,0,0.716,0.71,Ab,-5.708,Minor,0.111,0.166,7.73E-05,0.107,0.904,173.911,226413,4,9/12/2014,J Balvin,2014,9,2014
FALSE,7AtlMCIauSQZqiXSlbBPW6,Bobo,0,0.729,0.888,Bb,-2.864,Major,0.122,0.117,1.55E-05,0.125,0.8,177.908,209427,4,6/24/2016,J Balvin,2016,6,2016
FALSE,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,71,0.73,0.701,F,-5.885,Minor,0.106,0.132,0,0.151,0.785,175.95,207307,4,10/30/2015,Maluma,2015,10,2015
FALSE,6wHm04cn5HxK6pE2ITEdUS,Te busco (feat. Nicky Jam),59,0.743,0.773,A,-4.787,Major,0.109,0.202,0,0.0896,0.794,88.95,233667,4,10/14/2016,Cosculluela,2016,10,2016
FALSE,2gFvRmQiWg9fN9i74Q0aiw,24K Magic,69,0.818,0.803,C#/Db,-4.282,Major,0.0797,0.034,0,0.153,0.632,106.97,225983,4,10/7/2016,Bruno Mars,2016,10,2016
FALSE,3RRFywqWaZYOj87A4fLQrq,Cry Me a River,0,0.582,0.654,Ab,-6.61,Minor,0.322,0.543,0,0.105,0.593,73.853,288333,4,11/4/2002,Justin Timberlake,2002,11,2002
TRUE,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,76,0.675,0.479,C,-9.87,Minor,0.0278,0.633,1.76E-05,0.088,0.454,81.998,209493,4,8/8/2005,James Blunt,2005,8,2005
FALSE,5q8oybjZelukF4h0CzSUN9,Scary Monsters and Nice Sprites,57,0.528,0.945,G,-3.386,Minor,0.0928,0.0034,0.505,0.115,0.308,139.987,243853,4,12/21/2010,Skrillex,2010,12,2010
TRUE,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,79,0.38,0.988,C#/Db,-2.042,Major,0.0639,2.64E-05,7.86E-05,0.368,0.769,186.113,176346,4,9/21/2004,Green Day,2004,9,2004
FALSE,6L89mwZXSOwYl76YXfX13s,Basket Case,80,0.442,0.943,Eb,-3.205,Major,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533,4,2/1/1994,Green Day,1994,2,1994
FALSE,0dRdb2IIRJil2IW0Q9rYZC,I Miss You,1,0.423,0.714,B,-8.295,Major,0.045,0.00113,6.28E-06,0.0855,0.593,110.017,227250,4,11/1/2003,blink-182,2003,11,2003
TRUE,5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At (feat. Drake),68,0.813,0.453,C#/Db,-6.941,Major,0.338,0.0933,0,0.14,0.191,161.997,208027,4,7/17/2015,Future,2015,7,2015
TRUE,49zD0wr2S3d0lZPib0K4e1,F*ck Up Some Commas,67,0.874,0.568,B,-5.896,Minor,0.224,0.0698,1.38E-05,0.149,0.46,139.995,237400,4,7/17/2015,Future,2015,7,2015
TRUE,7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,79,0.901,0.697,A,-3.439,Major,0.28,0.145,0,0.287,0.67,93.941,229827,4,3/4/1997,The Notorious B.I.G.,1997,3,1997
FALSE,0GLjY96aegiADJi4uuyYrT,Cherry Wine - Live,0,0.553,0.11,C#/Db,-14.604,Major,0.0356,0.954,0.00198,0.0953,0.238,130.005,240147,3,11/6/2014,Hozier,2014,11,2014
FALSE,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),76,0.649,0.815,Eb,-3.796,Minor,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,230747,4,3/12/2012,Katy Perry,2012,3,2012
FALSE,55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,71,0.719,0.804,Bb,-4.581,Major,0.0355,0.0132,3.02E-06,0.139,0.605,119.999,227760,4,3/12/2012,Katy Perry,2012,3,2012
FALSE,7bTwYGhBdSQ8vuXc76Xint,Ophelia,0,0.667,0.58,F,-6.412,Major,0.0286,0.605,0.000231,0.0849,0.579,76.241,160097,4,4/8/2016,The Lumineers,2016,4,2016
TRUE,2Vr6FETnu1h4ZoeU0f5XOS,Fake Love,0,0.923,0.535,A,-7.353,Minor,0.301,0.161,0,0.103,0.74,133.942,207813,4,10/24/2016,Drake,2016,10,2016
FALSE,4ftPj2fBTJ5pytddHwCPH0,Fresh Eyes,0,0.828,0.56,C,-6.685,Major,0.0327,0.548,3.66E-05,0.15,0.872,122.054,198001,4,7/29/2016,Andy Grammer,2016,7,2016
FALSE,4zjFqN9fXAw91GNgJOCYX6,"Sugar, We're Goin Down",0,0.494,0.841,G,-4.784,Major,0.0838,0.00579,0,0.122,0.567,162.013,229093,4,1/1/2005,Fall Out Boy,2005,1,2005
FALSE,34Jeq8ktRzyOW1uw40InVy,Uma Thurman,0,0.624,0.953,E,-2.602,Minor,0.104,0.113,0.000128,0.657,0.729,149.992,211573,4,1/16/2015,Fall Out Boy,2015,1,2015
FALSE,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,66,0.42,0.69,A,-6.221,Minor,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4,10/24/2011,Coldplay,2011,10,2011
FALSE,4zweVv3Wa6XgexhoUOzkYs,Secrets,0,0.516,0.764,D,-6.223,Major,0.0366,0.0717,0,0.115,0.376,148.021,224693,4,1/1/2009,OneRepublic,2009,1,2009
FALSE,7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,67,0.552,0.643,C,-7.36,Major,0.0327,0.0364,0.74,0.105,0.212,120.012,272800,4,1/1/2004,Sia,2004,1,2004
FALSE,5Sod5qQTp8Nj4n5dTjttQG,Don't Be So Shy - Filatov & Karas Remix,0,0.737,0.954,Ab,-2.936,Minor,0.05,0.034,0.0103,0.412,0.904,119.979,190000,4,12/18/2015,Imany,2015,12,2015
FALSE,38xWaVFKaxZlMFvzNff2aW,Breakeven,71,0.627,0.699,Bb,-4.504,Major,0.0244,0.174,0,0.0789,0.535,94.003,261427,4,9/8/2008,The Script,2008,9,2008
FALSE,6fOPuabPdAJ0HgqJFcDGb1,Apologize,0,0.593,0.74,Ab,-6.12,Major,0.0339,0.363,2.22E-05,0.102,0.502,118.008,208107,4,1/1/2007,OneRepublic,2007,1,2007
TRUE,0UtnpKaReKUg2GquaSxCyD,Money Trees,71,0.716,0.531,G,-7.355,Major,0.122,0.0703,0,0.224,0.344,71.994,386907,4,10/22/2012,Kendrick Lamar,2012,10,2012
FALSE,02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,1,0.608,0.174,C#/Db,-8.796,Major,0.0332,0.851,1.92E-05,0.0855,0.193,112.175,260004,4,6/3/2016,Calum Scott,2016,6,2016
